filename,a,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
e2sqm9xb5f.h5,0.7107846426726798,13238741.270426096,950897809636.1292,0.11299454999717864,6017225530.987669,-1.139200431836222,-0.6699785736292748,0.5239826020519998,1.0,1.70341,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.2445,45.2445,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,57,0.00350826,0.00194668,230000000000.0,117.134,124.859,9.09791e+42,117.134,1.31552,-0.42951,-1.43861,1.18143,-1.22817
8ghp7aa29u.h5,-0.41740140575973417,66279592.871026605,986881770998.9501,0.4613482759978407,6562443725.931784,-1.1338745121927016,-0.7819143352887521,0.9145970548463659,1.0,1.90872,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.4855,41.4855,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,56,0.00277724,0.00145948,230000000000.0,87.8189,86.5791,6.82096e+42,87.8189,-0.346588,0.439875,0.240052,0.637689,0.273348
gaqp0xc6it.h5,-0.9545170177105067,75010067.58512054,222791848869.19827,0.24814185593002105,6751786577.469421,-1.0769102177612961,-0.7661941996289066,0.8140102733681682,-1.0,1.29816,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.3221,40.3221,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,59,0.000615846,0.000374005,230000000000.0,22.5043,22.5808,1.74793e+42,22.5043,0.00949277,0.0210064,0.143181,0.102432,0.636236
bvity1qga8.h5,0.7154599193514208,4229086.85685037,257692834168.41095,0.16110606949776105,7979621730.503431,-1.1585610722197828,-0.6814685018206326,0.3472331177147262,1.0,1.69865,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.1177,34.1177,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,50,0.000872242,0.000166245,230000000000.0,10.0032,11.1028,7.76952e+41,10.0032,0.14568,-0.189055,-0.457668,2.38598,-4.57524
lp0u0m3gn8.h5,-0.4413522267740544,98240032.10269529,251720661059.77966,0.21486599499063178,7133164094.9516115,-1.1887347468636644,-0.6471693761154949,0.7712050843460247,-1.0,1.89733,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.1663,38.1663,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,32,58,0.000907461,0.000620507,230000000000.0,37.3366,37.1512,2.89997e+42,37.3366,0.00928563,0.0311432,0.0186234,0.0870407,0.0498797
6v4giz00yg.h5,-0.8984874872627413,47253954.028654754,984606659330.56,0.12908929944583356,6352696095.782405,-1.057417770888012,-0.9426027229535623,0.5504835588520718,1.0,1.439,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.8552,42.8552,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,61,0.00202361,0.00106366,230000000000.0,64.0017,63.5727,4.97106e+42,64.0017,-0.047722,0.0970151,0.0956145,0.168928,0.149394
56x2ptldcm.h5,0.9366470227660739,83477074.83978373,614563350146.919,0.5677050607074008,7880849779.206749,-1.1643972174685189,-0.9759816996323907,0.26594162750247063,1.0,1.35027,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.5453,34.5453,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,57,0.00105857,0.000534858,230000000000.0,32.183,31.7213,2.49968e+42,32.183,-0.0813502,-0.00714253,-0.0391548,0.253746,-0.121663
uqdxsqtgrk.h5,-0.5706133356645358,21803083.116831817,671110277491.3977,0.4598495239330592,6315070007.520702,-1.0380924253311843,-0.7659643818460868,0.5994061128292182,1.0,1.82122,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.1106,43.1106,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,62,0.00168182,0.00104416,230000000000.0,62.8285,61.9687,4.87994e+42,62.8285,-0.258941,0.212101,0.110103,0.532752,0.175244
vo6hjyo4qe.h5,-0.29494226769202636,12143286.061804106,842211279787.1439,0.26850042590109646,7082726512.158343,-1.110878172339919,-0.947240196883628,0.43293587393522437,-1.0,1.95552,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.438,38.438,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,61,0.00164127,0.000831471,230000000000.0,50.0306,50.8386,3.88591e+42,50.0306,0.470497,0.158405,0.245415,0.992287,0.490529
xgiczz5x56.h5,0.39883330737788225,19687468.934265252,444522745605.6001,0.5481572770321396,7149941704.693609,-1.1105700636073255,-0.8217079405682138,0.3040499798413274,-1.0,1.91702,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.0767,38.0767,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,62,0.000987878,0.000593874,230000000000.0,35.7342,35.6231,2.7755e+42,35.7342,-0.0533955,0.0740069,0.114371,0.255381,0.32006
foitbpyy9r.h5,0.184979807676936,72768795.22636196,826957315265.1956,0.5452190370130179,7822992808.185268,-1.0997144052939707,-0.6606067093919634,0.13192247896494425,1.0,1.98274,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.8008,34.8008,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,64,0.00210344,0.00143552,230000000000.0,86.3769,84.5495,6.70896e+42,86.3769,-0.594154,0.0783284,0.0573724,0.693814,0.066421
ijo48l8d05.h5,-0.38183586787646095,14971671.025604645,870732923247.1091,0.3497055342691481,6278497773.876373,-1.1383604123619373,-0.9259037007284254,0.7497164073697227,-1.0,1.92423,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,43.3617,43.3617,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,56,0.00185917,0.000853779,230000000000.0,51.373,52.2927,3.99018e+42,51.373,0.23648,0.268278,0.357631,0.696136,0.696146
sid3r7enp6.h5,-0.5146409519112598,78253301.91712132,251867902462.4877,0.29069411800715594,5047057165.199332,-1.196551306999472,-0.6165717769118052,0.6655797791216278,-1.0,1.85741,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.9416,53.9416,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,39,59,0.000910464,0.000541939,230000000000.0,32.6091,32.7701,2.53278e+42,32.6091,0.0529166,0.0689784,0.196771,0.266606,0.603423
c0nbbewhrn.h5,0.8292893736908062,43095905.09607006,152191996257.70996,0.5123309525248875,5692925641.576917,-1.1285570334532544,-0.7285718662234678,0.2879231419904852,-1.0,1.55882,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,47.8218,47.8218,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,58,0.000400934,0.000122387,230000000000.0,7.36416,7.38022,5.7198e+41,7.36416,-0.00615431,0.00702779,0.0123255,0.126852,0.167371
whkyshgbkx.h5,-0.13372698490581836,63302740.50010604,901907476409.0742,0.49611309387861013,7768779954.162827,-1.1924984099237421,-0.644897488785004,0.9435613777168784,-1.0,1.99102,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.0436,35.0436,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,59,0.00356304,0.00208105,230000000000.0,125.219,123.324,9.72586e+42,125.219,-0.644068,0.618191,0.489795,0.712942,0.39115
18tqdugit3.h5,0.834710119473957,76457728.64703138,654068286350.9833,0.5840711261172434,5641062622.577541,-1.0384218692098435,-0.6935126963241249,0.5356743584413386,1.0,1.55069,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,48.2615,48.2615,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,55,0.00204612,0.00102292,230000000000.0,61.5502,60.6287,4.78065e+42,61.5502,-0.28522,0.0753324,-0.0177971,0.479284,-0.0289147
e8eu1jhvbf.h5,-0.19838042627215657,18954177.53107573,769540961175.9843,0.47572883147975675,7760519387.578845,-1.0576386572879428,-0.8911687742254444,0.07895943798205618,-1.0,1.98013,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.0809,35.0809,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,64,0.00132513,0.000855488,230000000000.0,51.4758,50.3947,3.99816e+42,51.4758,-0.351459,0.0247945,0.00527987,0.684463,0.010257
u737826vpr.h5,0.3038433270549945,68594774.21183662,603743778140.5063,0.15826114896555607,6371890210.522018,-1.1666488866879345,-0.735959773342506,0.21994096331757007,-1.0,1.95272,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,42.7261,42.7261,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,63,0.0016223,0.00104694,230000000000.0,62.9955,62.3161,4.8929e+42,62.9955,-0.137696,0.052116,0.0253129,0.233713,0.0401821
1qw0f2xsnx.h5,-0.6251197027558416,6740689.94821678,120690256722.67242,0.4057701859475036,6600554150.319402,-1.0369453870803027,-0.6202454539533466,0.6737957425478696,-1.0,1.78053,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.246,41.246,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,59,0.000461181,6.00809e-05,230000000000.0,3.61514,3.68156,2.80791e+41,3.61514,0.0288139,-0.0347302,-0.0645588,1.24827,-1.78579
f1n3qyl3ma.h5,0.2949922679241108,91664507.58202066,767543183057.1694,0.34228054501485305,5890348557.080332,-1.1920428919155053,-0.7456629476785911,0.12439885651767124,-1.0,1.9555,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,46.219,46.219,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,59,0.0017711,0.00108954,230000000000.0,65.5589,64.4526,5.09201e+42,65.5589,-0.307408,0.0454961,0.0163608,0.47401,0.0249559
8iinak66hf.h5,0.11141715063294821,90047938.44483799,794459978359.1204,0.47998257620096363,6907372008.949201,-1.1707400342484373,-0.6434634643858005,0.6821941260833727,1.0,1.99377,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.4139,39.4139,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,58,0.00283995,0.00165564,230000000000.0,99.6218,98.0253,7.7377e+42,99.6218,-0.523278,0.383061,0.256699,0.650965,0.257674
e2uw0l0il0.h5,-0.5926163461490523,43179246.62737402,197388759233.40836,0.41573144492782066,5112970230.584645,-1.1294252224643229,-0.6717290798986789,0.943573453905275,1.0,1.80548,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.2462,53.2462,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,53,0.00068796,0.000242023,230000000000.0,14.5628,14.7233,1.13111e+42,14.5628,-0.00725322,0.0103007,0.203997,0.0865089,1.4008
dve2fmdqk9.h5,0.14345122040061797,74924321.8883379,297090886194.36475,0.3097362356041936,6952233488.639866,-1.0991015179083177,-0.8598666124634374,0.040990261159394525,-1.0,1.98966,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.1595,39.1595,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,49,63,0.000553363,0.000348321,230000000000.0,20.9589,20.8178,1.62789e+42,20.9589,-0.0238331,0.00189588,0.00106084,0.114073,0.00506152
0a7sgm21wz.h5,-0.7088319987797991,86668838.71022388,641626196418.8241,0.33948151924559256,6790248878.670853,-1.0304508155093932,-0.7433821222176771,0.8661156194921371,-1.0,1.70538,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,40.0937,40.0937,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,34,57,0.00183182,0.00111353,230000000000.0,67.0025,66.4105,5.20413e+42,67.0025,-0.0973511,0.206052,0.092162,0.340125,0.13755
wzlvc7yxyt.h5,-0.9512709221952715,97425527.70295015,990925120408.8314,0.4513487857056526,7523946112.092686,-1.191144665109586,-0.991176423128658,0.2516811322671565,-1.0,1.30836,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.184,36.184,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,50,61,0.00149367,0.000792279,230000000000.0,47.6724,46.8785,3.70275e+42,47.6724,-0.2015,0.0389794,0.00418624,0.430513,0.00878127
onb6b414ha.h5,0.22124774282796555,28344144.342936847,72987685877.01508,0.48522427626591424,7673634014.131428,-1.1541790406457775,-0.9588719724501864,0.38179054314140815,1.0,1.97522,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.4781,35.4781,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,34,0.000171526,1.18204e-05,230000000000.0,0.711247,0.720429,5.52431e+40,0.711247,0.000936079,0.000731197,0.00902446,0.167004,1.26882
ue2et2ctbi.h5,-0.28479180825244477,85379556.70022549,994404772892.0072,0.42519563691883355,5217320493.808208,-1.1414566905725971,-0.6154062448259645,0.2300373994169097,-1.0,1.95859,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,52.1812,52.1812,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,48,62,0.00292119,0.00187499,230000000000.0,112.82,110.483,8.76283e+42,112.82,-0.625032,0.121904,0.112465,0.564446,0.099685
k2uwkqxja4.h5,0.9293332689279987,40731795.51214041,223607397947.34442,0.5411503380119768,6097337757.551393,-1.1570453622248256,-0.6268957674477817,0.584536099851237,-1.0,1.36924,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.65,44.65,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,58,0.00082296,0.000486262,230000000000.0,29.259,29.3304,2.27257e+42,29.259,-0.0211066,0.0354284,0.1894,0.140945,0.647322
5r2ys3dz64.h5,-0.8767778127530521,15624566.686065737,419131933857.3695,0.5033652809544927,7423319684.054157,-1.149992941295519,-0.9101239281182996,0.3293094222390569,-1.0,1.4809,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.6744,36.6744,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,48,63,0.000769065,0.000370004,230000000000.0,22.2636,22.3611,1.72923e+42,22.2636,0.0252764,0.11779,0.058517,0.541112,0.262837
rbldcbwh79.h5,0.8798743135476825,60610418.538258865,68390696191.9918,0.49729729137331113,7034397529.871871,-1.1463773418100494,-0.7693408431563605,0.3261734710262387,1.0,1.47521,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.7021,38.7021,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,38,66,0.000182521,3.35711e-05,230000000000.0,2.02002,2.03006,1.56896e+41,2.02002,-0.000895899,-0.00168547,0.00272271,0.0944934,0.134787
jwo3nvirrd.h5,-0.6286545007361557,23935056.09120132,15273376636.593737,0.4280959624439298,7978138200.902157,-1.0154946836140515,-0.6312999429868252,0.29944896312410496,-1.0,1.77768,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,34.124,34.124,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,35,2.67541e-07,6.98183e-10,230000000000.0,,,3.26299e+36,4.20105e-05,2.59171e-07,-2.699e-08,-1.83738e-07,0.620255,-0.437363
u9ny8xcoqx.h5,-0.48485314004164426,42230389.00752136,527709871033.7438,0.22296663352095894,5979257810.699814,-1.1261556995011306,-0.8280971375498177,0.46195759046319107,-1.0,1.8746,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.5318,45.5318,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,61,0.00124181,0.000695696,230000000000.0,41.8609,41.8646,3.25137e+42,41.8609,0.0597274,0.0734131,0.181051,0.226084,0.432507
f6nou9m8bi.h5,-0.6883937238518085,73320357.99464642,616288263296.1128,0.38727118787626247,6922918793.207905,-1.057757997772955,-0.8109916852450267,0.07162528444109995,1.0,1.72534,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.3253,39.3253,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,52,62,0.00120895,0.000758504,230000000000.0,45.6401,44.9524,3.5449e+42,45.6401,-0.182453,0.0102297,0.00255117,0.400393,0.00558975
im12cizd3g.h5,-0.5044915996910517,1204444.2927152405,528397269637.4741,0.30002015966833073,5112625986.094341,-1.1269534910617611,-0.9434172961491031,0.8332615774659514,-1.0,1.86342,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,53.2498,53.2498,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,53,0.00117474,2.71214e-05,230000000000.0,1.63193,1.84585,1.26753e+41,1.63193,-0.0853392,-0.0780429,-0.311118,7.08633,-19.0645
xre3u7cnq6.h5,0.30006598676379537,30130156.39280195,787664210913.0853,0.2314398511492621,7224733558.658792,-1.0484367508751553,-0.7684748218056355,0.8965317800764612,1.0,1.95392,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,37.6825,37.6825,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,54,0.00276151,0.00145942,230000000000.0,87.8154,87.1717,6.82069e+42,87.8154,-0.0573093,0.276345,0.211482,0.321384,0.240826
us9zxw7zf9.h5,-0.5205805426073363,1874190.62850098,299368676449.74744,0.46256697074216246,5457343706.5103,-1.1277270334295522,-0.829381545114615,0.27979574046753963,1.0,1.85381,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.8862,49.8862,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,54,40,0.000800278,2.75037e-05,230000000000.0,1.65493,1.8731,1.2854e+41,1.65493,-0.00313534,-0.0707096,-0.261905,4.27687,-15.8258
bspy6rkur2.h5,-0.009381106277809748,76098067.23855726,145576648929.0403,0.12864674003814255,7706679688.020623,-1.180468346880455,-0.9793516257821125,0.6429536043430425,1.0,1.99996,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.326,35.326,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,37,58,0.000322249,7.40662e-05,230000000000.0,4.45665,4.50992,3.46152e+41,4.45665,-0.00486641,-0.00376767,0.0064607,0.138096,0.144967
pvqm4spos4.h5,0.5570913279101688,18636657.967654143,833178711732.1553,0.5731708087204461,5301184507.516754,-1.1601141220228357,-0.6287286654159305,0.8060203319584368,1.0,1.83045,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,51.3557,51.3557,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,44,54,0.00349235,0.00180221,230000000000.0,108.441,107.17,8.4227e+42,108.441,-0.648816,0.807794,0.749606,0.955445,0.691256
gy7nzba0b9.h5,0.8437371964144218,78233337.84913789,505833228722.1653,0.31973089553684164,6157221899.883446,-1.032785837601171,-0.7068390791743568,0.051125464238094054,1.0,1.53676,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,44.2157,44.2157,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,63,0.0012177,0.000813173,230000000000.0,48.9296,48.2463,3.8004e+42,48.9296,-0.17338,0.0105519,5.64134e-06,0.355002,1.15295e-05
4n5wco7gjx.h5,-0.7705339406959033,22004310.96949141,135753810582.8072,0.14268178842851628,6035940846.482424,-1.077576029846279,-0.6342946241281138,0.19504977424824044,1.0,1.6374,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.1042,45.1042,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,67,0.000450851,0.000104045,230000000000.0,6.2605,6.3937,4.86258e+41,6.2605,0.0930446,0.00742378,-0.0133993,1.49094,-0.214029
l5aqrrrvmj.h5,-0.03589140467918184,7028537.319663201,918340971397.0028,0.4934011026846815,7655718372.238073,-1.1155092536175077,-0.7410352737365742,0.5709603514777215,1.0,1.99936,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.5611,35.5611,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,63,0.00261657,0.00169583,230000000000.0,102.04,102.134,7.92556e+42,102.04,-0.214682,0.497791,0.580377,0.531271,0.568772
xjrt1aqr5c.h5,0.7619684213509426,30884815.214383025,264973617920.43887,0.4311399165660442,5477750874.924909,-1.1559135797958071,-0.6739965207842022,0.31124879148733053,1.0,1.64761,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.7004,49.7004,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,45,58,0.000776823,0.000376797,230000000000.0,22.6723,22.8122,1.76098e+42,22.6723,0.0975231,0.0965919,0.0457416,0.605415,0.201751
0cg9wajl8b.h5,0.029147545167346633,45286909.42028015,841604940962.9868,0.4597082107050542,6565056507.376397,-1.0008383613664755,-0.9068999274886622,0.9663357654278552,1.0,1.99958,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,41.469,41.469,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,40,55,0.00215399,0.000930947,230000000000.0,56.0162,55.4071,4.35082e+42,56.0162,-0.0910802,0.143029,0.00694549,0.302711,0.0123991
sje9ln0zwx.h5,-0.17832956826167123,55477189.345220104,801774888747.6508,0.39011673936561553,7458741374.188351,-1.1855417448550487,-0.704176231796309,0.8651967240953701,1.0,1.98397,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.5003,36.5003,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,55,0.00272246,0.00162083,230000000000.0,97.5271,96.3264,7.575e+42,97.5271,-0.282612,0.459117,0.336901,0.552797,0.345443
s33fuzqdy1.h5,0.5503567401833487,66561147.19199757,797812850551.4869,0.3415434830069586,7124347238.043388,-1.0481879173762025,-0.8428913226781752,0.6121559866434383,-1.0,1.83493,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,38.2135,38.2135,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,42,57,0.00216196,0.00106637,230000000000.0,64.1647,63.3665,4.98372e+42,64.1647,-0.179128,0.177158,0.0749128,0.39264,0.116751
6kefvsk5m0.h5,0.3878001159956874,43763667.222841516,279474143384.4615,0.34736949101197123,6933405837.5863495,-1.0328855766278444,-0.8878757592309994,0.25432653165792385,-1.0,1.92174,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,39.2659,39.2659,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,46,62,0.000564839,0.000283036,230000000000.0,17.0306,17.026,1.32278e+42,17.0306,0.00578148,0.0224482,0.016694,0.136112,0.0980233
iv7qloitde.h5,0.8239720379354492,67775950.76845375,414866995492.8273,0.4215792421634984,6011189077.680999,-1.1779183246130214,-0.6093046294091177,0.054598174592744075,1.0,1.56663,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,45.2899,45.2899,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,48,64,0.00116581,0.00085846,230000000000.0,51.6546,50.8547,4.01205e+42,51.6546,-0.2311,0.0105116,-0.00447386,0.447858,-0.00866112
to3uwy3zl5.h5,-0.33073777603442645,84907858.05040018,541142473539.94916,0.5067234900682386,7720417616.128128,-1.0466090632658922,-0.6617558049964779,0.17978956177811645,1.0,1.94372,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.2631,35.2631,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,47,64,0.00138706,0.000969358,230000000000.0,58.3274,57.4273,4.53034e+42,58.3274,-0.268096,0.0420906,0.00825886,0.46527,0.0141595
zn3kphzzzo.h5,0.2409608821369178,4861492.353913474,281866235500.18286,0.3588052981451266,7631456716.926527,-1.0203945575511206,-0.9908229032261132,0.8955380961390702,-1.0,1.97053,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,35.6742,35.6742,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,36,54,0.000680681,9.49993e-05,230000000000.0,5.71622,5.75244,4.43983e+41,5.71622,-0.014755,-0.0326531,-0.217265,0.626847,-3.80085
1df0i73bqs.h5,-0.2385868268728657,18493336.86820108,364143374391.1449,0.5948820929466486,5473616386.822484,-1.1197668425007115,-0.881061935715589,0.6976658746281676,-1.0,1.97112,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,49.7379,49.7379,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,41,56,0.000806615,0.000209229,230000000000.0,12.5896,12.671,9.77841e+41,12.5896,-0.0179123,0.0132353,0.0991667,0.176905,0.78769
coe0hxjslr.h5,-0.22529152734059765,26574911.789540377,69029254936.31346,0.21372515523370636,7498711295.57725,-1.041891211040349,-0.9141024285248649,0.8641245952530247,1.0,1.97429,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,36.3057,36.3057,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,35,54,0.000180645,9.12332e-06,230000000000.0,0.548961,0.556686,4.26382e+40,0.548961,0.000915509,0.000665027,-0.00869602,0.206127,-1.58409
k33auwn1m8.h5,0.6428158408359572,84848582.05366896,116340065353.71544,0.1575618005929775,5018614570.565695,-1.1001861298832665,-0.797671217257212,0.30539424232616474,-1.0,1.76602,300.0,"0.000000e+00,6.907755e+00,9.444444e-02,0.000000e+00",5.18394e+25,16800.0,54.2473,54.2473,7.75701e-10,7.75701e-10,160.0,160.0,"100,100",6.017123,43,58,0.000305003,4.83851e-05,230000000000.0,2.91139,2.93374,2.2613e+41,2.91139,0.00626548,0.00423703,-0.00281546,0.259795,-0.096705
