filename,a,thetacam,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
sryxmt9nie.h5,-0.5542277743773893,58.41043840858534,82580.91099599453,960649399829.6263,0.4508036054217204,5903074916.112182,-1.0323170570642641,-0.6393340377415755,0.0996528742598225,-1.0,1.83237,300.0,"0.000000e+00,6.907755e+00,3.245024e-01,0.000000e+00",5.18394e+25,16800.0,46.1194,46.1194,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,156,0.00100319,1.21973e-05,230000000000.0,0.733925,0.736276,5.70045e+40,0.733925,0.161976,0.0260969,0.00252262,22.3544,0.343717
65u3dtipao.h5,-0.3692633103639048,83.9041133419156,433899.3856735106,652470184020.2563,0.23906800331744785,5944036980.006685,-1.1204674419977156,-0.985822804534797,0.07531222348592903,1.0,1.92932,300.0,"0.000000e+00,6.907755e+00,4.661340e-01,0.000000e+00",5.18394e+25,16800.0,45.8016,45.8016,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,190,164,0.000978043,9.97717e-06,230000000000.0,0.600339,0.636215,4.66287e+40,0.600339,0.113181,-0.0217809,-0.00262049,19.1988,-0.436502
pehry7kt8t.h5,-0.3594652789885129,146.8139505164389,691972.2286653189,246822611570.02435,0.3710979707588281,5474881946.634947,-1.1164481721885775,-0.6347321589341606,0.41821062716097634,-1.0,1.93316,300.0,"0.000000e+00,6.907755e+00,8.156331e-01,0.000000e+00",5.18394e+25,16800.0,49.7264,49.7264,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,189,151,0.000903842,9.06283e-06,230000000000.0,0.545321,0.597231,4.23555e+40,0.545321,0.0279474,-0.0990071,-0.0311446,18.8652,-5.71123
tjfusublkf.h5,-0.5560410325274471,19.01339227226159,1904949.9051041743,194102354158.24,0.5215732054675729,6022683724.472079,-1.013425269567335,-0.8852889921683856,0.08565621773858023,-1.0,1.83115,300.0,"0.000000e+00,6.907755e+00,1.056300e-01,0.000000e+00",5.18394e+25,16800.0,45.2035,45.2035,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,192,145,0.000570919,9.17851e-06,230000000000.0,0.552282,0.597475,4.28962e+40,0.552282,0.0336496,-0.0144162,-0.0352777,6.62843,-6.38761
99nh2otqqi.h5,0.31380205303397024,138.16461061223796,108785.57914244992,884129408422.6503,0.5470322691716584,7264145793.73716,-1.0164097442196796,-0.9135681563798986,0.28141807572532207,-1.0,1.94949,300.0,"0.000000e+00,6.907755e+00,7.675812e-01,0.000000e+00",5.18394e+25,16800.0,37.4781,37.4781,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,204,176,0.000625108,9.47988e-06,230000000000.0,0.570416,0.577292,4.43046e+40,0.570416,0.0543055,-0.0164753,-0.00206513,9.94882,-0.362039
ppofmklj8l.h5,-0.5094353920428932,58.552944194718236,467682.0699183691,451723649829.0745,0.1817279447743416,5795032039.670105,-1.1739397948549928,-0.6913278543793434,0.055713979232563604,-1.0,1.86051,300.0,"0.000000e+00,6.907755e+00,3.252941e-01,0.000000e+00",5.18394e+25,16800.0,46.9792,46.9792,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,155,0.00107621,1.02827e-05,230000000000.0,0.618721,0.642834,4.80565e+40,0.618721,0.0723724,0.0104787,0.00830046,11.8191,1.34155
3svrd5ns7y.h5,-0.5745869901174102,153.48561745225288,89556.30613026385,845689847213.7288,0.49918048072330845,7357163052.193728,-1.0194697879356711,-0.7623012052748374,0.211854413011078,1.0,1.81844,300.0,"0.000000e+00,6.907755e+00,8.526979e-01,0.000000e+00",5.18394e+25,16800.0,37.0042,37.0042,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,116,139,0.000582429,1.13753e-05,230000000000.0,0.684467,0.690575,5.3163e+40,0.684467,0.0249532,-0.00076613,-0.000630818,3.64736,-0.092162
qmg7jbywjo.h5,0.1147782558326238,150.28869948202163,8.183281833111151e+17,61438525817.23695,0.4371376503990829,6781917851.886628,-1.0953755146708337,-0.833548185492104,0.9275805825626552,-1.0,1.99339,300.0,"0.000000e+00,6.907755e+00,8.349372e-01,0.000000e+00",5.18394e+25,16800.0,40.1429,40.1429,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,165,28,7.25212e-05,1.47581e-05,230000000000.0,0.888015,0.609338,6.89728e+40,0.888015,-0.00360028,-0.000206133,0.00467894,0.406094,0.526899
ljmeamuso8.h5,-0.6552599247382476,94.41478742461575,396059.69405371737,333970695935.88934,0.41167416970839654,5529866939.257626,-1.0533678596242422,-0.658913819454642,0.027613262874477518,-1.0,1.7554,300.0,"0.000000e+00,6.907755e+00,5.245266e-01,0.000000e+00",5.18394e+25,16800.0,49.232,49.232,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,178,179,0.00100994,9.31848e-06,230000000000.0,0.560704,0.595338,4.35503e+40,0.560704,0.125656,0.0117212,0.0165359,22.5077,2.94912
hlzfv2o526.h5,0.471597094695009,173.97021270546264,682216.160375348,300607224262.6125,0.3334969923710548,6192678463.868437,-1.1880971757291072,-0.7723364231554677,0.7032779904954666,1.0,1.88181,300.0,"0.000000e+00,6.907755e+00,9.665012e-01,0.000000e+00",5.18394e+25,16800.0,43.9626,43.9626,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,123,158,0.000649015,9.41689e-06,230000000000.0,0.566626,0.604498,4.40102e+40,0.566626,-0.001973,-0.00181713,-0.0727378,0.47338,-12.837
7si1dntkhj.h5,-0.6339204018647233,46.991866404717335,550000.0,2657946002.442734,0.4617602330021964,5758114134.023441,-1.0294605711557505,-0.8902053170245218,0.020673718588995693,1.0,1.7734,300.0,"0.000000e+00,6.907755e+00,2.610659e-01,0.000000e+00",5.18394e+25,16800.0,47.2804,47.2804,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,187,163,9.84362e-67,1.90903e-71,230000000000.0,1.14869e-66,1.81486e-65,8.92194e-26,1.14869e-66,-1.18098e-68,-1.31256e-69,-2.53557e-69,1.03444,-0.220736
yvvx0tn5l2.h5,0.6586469811769657,75.73502549269878,317271.44472679746,452097463941.05005,0.21050669401012176,6523194416.860483,-1.054593188840345,-0.9597834989754778,0.5711981907042939,1.0,1.75245,300.0,"0.000000e+00,6.907755e+00,4.207501e-01,0.000000e+00",5.18394e+25,16800.0,41.7351,41.7351,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,131,165,0.00200569,9.16471e-06,230000000000.0,0.551452,0.604558,4.28317e+40,0.551452,0.048202,-0.0657839,0.0175111,14.7889,3.17545
u923v7wxav.h5,-0.4911832387431603,122.83479333607212,140288.17425361334,630518751709.6885,0.4807526016079251,7784086663.647261,-1.0617730525015308,-0.857114648474254,0.5094530401038792,1.0,1.87106,300.0,"0.000000e+00,6.907755e+00,6.824155e-01,0.000000e+00",5.18394e+25,16800.0,34.9747,34.9747,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,106,150,0.000904905,8.27762e-06,230000000000.0,0.498075,0.505268,3.86858e+40,0.498075,0.0403554,0.0114092,0.00345136,8.41987,0.69294
6lzpk74l0b.h5,-0.7800499280966073,164.3164214745,637623.8834568178,204253614724.33524,0.36379069844429124,7361882821.508553,-1.029653562360976,-0.7626496399859796,0.9883764960330196,-1.0,1.62572,300.0,"0.000000e+00,6.907755e+00,9.128690e-01,0.000000e+00",5.18394e+25,16800.0,36.9805,36.9805,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,198,167,0.000729616,9.74439e-06,230000000000.0,0.586332,0.608553,4.55408e+40,0.586332,-0.000363696,0.0343,-0.145374,5.85027,-24.7939
ln7sdormnh.h5,0.8754357595377913,115.96248193470635,42826.4590173114,930684277641.7153,0.5856844257433663,6225875560.806047,-1.0492700673802327,-0.7551228712214014,0.9284984203621692,1.0,1.48333,300.0,"0.000000e+00,6.907755e+00,6.442360e-01,0.000000e+00",5.18394e+25,16800.0,43.7282,43.7282,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,137,166,0.00301268,9.34443e-06,230000000000.0,0.562266,0.56985,4.36716e+40,0.562266,0.0790565,0.0673384,0.00535043,18.4695,0.951584
snbmtkdkn9.h5,-0.8828987406867244,141.61325805492172,145290.91716200366,623798632769.7302,0.5131933137266098,6440116552.398999,-1.0927298228606277,-0.7553426583769799,0.6981388349029793,1.0,1.46956,300.0,"0.000000e+00,6.907755e+00,7.867403e-01,0.000000e+00",5.18394e+25,16800.0,42.2735,42.2735,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,115,148,0.000796886,7.45903e-06,230000000000.0,0.448819,0.456399,3.48601e+40,0.448819,-0.00179467,0.0165434,0.00221303,3.70761,0.493079
m3f43xh13g.h5,0.13460473884228907,114.1037350595074,82017.99954679403,895346601162.4585,0.27253997187051415,6572127064.474384,-1.106854656923822,-0.7267772271808786,0.999386201559998,1.0,1.9909,300.0,"0.000000e+00,6.907755e+00,6.339096e-01,0.000000e+00",5.18394e+25,16800.0,41.4244,41.4244,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,121,159,0.00229838,1.04354e-05,230000000000.0,0.627913,0.640234,4.87705e+40,0.627913,0.0413386,0.0852528,0.00619582,15.0891,0.986732
o41ydqr0tq.h5,-0.8756890514195441,145.61781265163626,123878.30519500855,893256481546.4606,0.17658794333267105,5035683411.91363,-1.0068266730832263,-0.6346545762002537,0.6763094605710462,1.0,1.48288,300.0,"0.000000e+00,6.907755e+00,8.089878e-01,0.000000e+00",5.18394e+25,16800.0,54.0634,54.0634,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,124,158,0.000632513,7.35938e-06,230000000000.0,0.442823,0.44498,3.43944e+40,0.442823,0.0157919,0.0116771,-0.000452043,4.43524,-0.102082
oxhdap43k7.h5,0.5529982568242746,72.61638451482666,392742.87761806685,419725911101.6265,0.11680602712202778,6566834979.409044,-1.1556598794623354,-0.70572233071754,0.8894423305403767,-1.0,1.83318,300.0,"0.000000e+00,6.907755e+00,4.034244e-01,0.000000e+00",5.18394e+25,16800.0,41.4577,41.4577,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,206,169,0.00211176,9.53174e-06,230000000000.0,0.573536,0.609678,4.4547e+40,0.573536,0.0228309,0.0475586,0.0136665,9.19817,2.38285
gpwgzosvf4.h5,-0.3829010490010736,5.406452021975903,1548981.4854277843,214868787323.06442,0.5734173281228235,5677425160.7177515,-1.0237665458557608,-0.9344125599304097,0.6817031527196333,-1.0,1.92379,300.0,"0.000000e+00,6.907755e+00,3.003584e-02,0.000000e+00",5.18394e+25,16800.0,47.9524,47.9524,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,194,160,0.000552163,9.94171e-06,230000000000.0,0.598205,0.604641,4.6463e+40,0.598205,-0.000804622,-0.00219574,-0.0832807,0.390923,-13.9218
ruxgtcosed.h5,0.32458523087722035,90.56372994548803,59425.982317036345,917535093919.3212,0.517026679446273,7374394591.084701,-1.0293813032260364,-0.6172080803285206,0.2865678851156681,1.0,1.94586,300.0,"0.000000e+00,6.907755e+00,5.031318e-01,0.000000e+00",5.18394e+25,16800.0,36.9178,36.9178,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,124,177,0.00106605,1.47231e-05,230000000000.0,0.88591,0.890191,6.88093e+40,0.88591,0.38167,0.0038733,0.00336122,43.0845,0.379409
3qjf7oteb3.h5,0.8412069522756476,99.97909158584575,214670.3062306244,604926393555.8651,0.5594654367238373,7368291742.487657,-1.135722882514219,-0.9146976369264739,0.36048061511729546,-1.0,1.54071,300.0,"0.000000e+00,6.907755e+00,5.554394e-01,0.000000e+00",5.18394e+25,16800.0,36.9483,36.9483,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,216,171,0.000802465,9.89042e-06,230000000000.0,0.595119,0.612773,4.62233e+40,0.595119,0.156656,-0.0499674,0.00121217,27.6301,0.203685
ijjee10bh8.h5,0.8699994670888112,157.58571040280452,153726.23943069225,612144186117.4359,0.560934482104281,7776871017.840651,-1.0151242542017365,-0.9889981400718029,0.2819021015418788,1.0,1.49305,300.0,"0.000000e+00,6.907755e+00,8.754762e-01,0.000000e+00",5.18394e+25,16800.0,35.0072,35.0072,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,123,147,0.000876321,8.46029e-06,230000000000.0,0.509066,0.531297,3.95396e+40,0.509066,-0.00343795,-0.000211999,0.00451611,0.676627,0.887137
cknwbo1xpf.h5,0.17103250675116133,93.67850474793454,310921.82643454766,727523029581.0166,0.23665528317167497,5614225877.206627,-1.1660059643959533,-0.833713108186522,0.04207773497075684,-1.0,1.98527,300.0,"0.000000e+00,6.907755e+00,5.204361e-01,0.000000e+00",5.18394e+25,16800.0,48.4922,48.4922,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,128,154,0.000846036,1.01203e-05,230000000000.0,0.608953,0.632268,4.72979e+40,0.608953,0.191729,-0.0030823,0.000258562,31.4891,0.04246
0iovlkyl5o.h5,0.6277623044887952,155.74969542122884,163544.16552840773,653504975543.7625,0.42803332378547576,6356411922.873275,-1.1497272541345944,-0.779759691624062,0.2235699687589887,1.0,1.77841,300.0,"0.000000e+00,6.907755e+00,8.652761e-01,0.000000e+00",5.18394e+25,16800.0,42.8302,42.8302,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,133,137,0.000749131,7.35064e-06,230000000000.0,0.442297,0.45172,3.43535e+40,0.442297,0.00587564,0.0044686,0.00125439,1.66898,0.283607
g2vmerbs4w.h5,-0.18739455305614894,161.83331470351567,126204.85750233987,663857902387.5028,0.21354065053771784,6553317611.189587,-1.0850449948301468,-0.62678348522781,0.8149535737408639,1.0,1.98228,300.0,"0.000000e+00,6.907755e+00,8.990740e-01,0.000000e+00",5.18394e+25,16800.0,41.5433,41.5433,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,125,138,0.000346246,6.6273e-06,230000000000.0,0.398773,0.400202,3.0973e+40,0.398773,-0.00573146,0.00640021,-0.00127922,2.15446,-0.32079
ycvpdv2rh7.h5,-0.36707864443794525,138.46423315467308,123571.38936818416,625889197812.344,0.18935965460465484,7543865812.426761,-1.0376656616833864,-0.6890518229367443,0.909626952590459,1.0,1.93019,300.0,"0.000000e+00,6.907755e+00,7.692457e-01,0.000000e+00",5.18394e+25,16800.0,36.0884,36.0884,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,116,183,0.000680112,7.59339e-06,230000000000.0,0.456903,0.46251,3.5488e+40,0.456903,-0.0363184,0.04084,0.00110134,11.9616,0.241043
xrcrn609xb.h5,0.8812231004551037,54.63207673282467,247019.87962327953,903792421068.9215,0.22711570306670573,5730967334.893462,-1.0943943927423219,-0.9451913967614061,0.6110530876446949,-1.0,1.4727,300.0,"0.000000e+00,6.907755e+00,3.035115e-01,0.000000e+00",5.18394e+25,16800.0,47.5044,47.5044,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,203,161,0.00134387,9.95642e-06,230000000000.0,0.59909,0.615275,4.65318e+40,0.59909,0.0442591,0.024133,0.00426661,8.4146,0.712182
m1t8p8l8da.h5,-0.44828722013961575,138.0868073014763,603205.4622801654,400262725597.5201,0.35502453842760995,5710050394.918051,-1.1778025342760086,-0.9205690123456983,0.5179258314163525,-1.0,1.89389,300.0,"0.000000e+00,6.907755e+00,7.671489e-01,0.000000e+00",5.18394e+25,16800.0,47.6784,47.6784,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,189,152,0.00119292,8.82766e-06,230000000000.0,0.531171,0.590454,4.12565e+40,0.531171,0.0302896,-0.112065,-0.0193137,21.8547,-3.63606
g51ihefyh9.h5,-0.1676187273942369,116.3439554244726,103324.00831877574,605288836861.6827,0.48004813659192724,7488466666.577602,-1.177932341475575,-0.6352505485683114,0.5261153846430278,-1.0,1.98585,300.0,"0.000000e+00,6.907755e+00,6.463553e-01,0.000000e+00",5.18394e+25,16800.0,36.3554,36.3554,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,202,153,0.00137675,9.69756e-06,230000000000.0,0.583514,0.589881,4.5322e+40,0.583514,0.104938,-0.0564976,-0.000266992,20.4246,-0.0457558
sb2gqg2706.h5,-0.8210346977533276,17.18630085366725,330144.6876740087,507463628259.92236,0.2580414427297131,5341486891.719139,-1.1234810442878245,-0.8200016480861229,0.8531977549032818,-1.0,1.57088,300.0,"0.000000e+00,6.907755e+00,9.547945e-02,0.000000e+00",5.18394e+25,16800.0,50.9682,50.9682,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,187,164,0.00106195,9.78211e-06,230000000000.0,0.588602,0.624562,4.57171e+40,0.588602,-0.008889,0.00498058,-0.00277065,1.73109,-0.470718
d3d7hbxjn2.h5,-0.45890662362332957,81.27797676820707,1022860.9102864517,274679016825.68842,0.5225790986223029,6414615026.08646,-1.0752285171094806,-0.959620520389011,0.4190326218411996,1.0,1.88848,300.0,"0.000000e+00,6.907755e+00,4.515443e-01,0.000000e+00",5.18394e+25,16800.0,42.4415,42.4415,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,116,147,0.000739032,8.89416e-06,230000000000.0,0.535172,0.563117,4.15672e+40,0.535172,0.000312642,-0.000164327,0.0114981,0.065997,2.14848
txx3mx3f1p.h5,0.6279567638526937,129.4353070688402,550000.0,4621757843.277793,0.29107743162006716,5288261051.957244,-1.1342282389836402,-0.7515489711569455,0.3463664772371299,-1.0,1.77825,300.0,"0.000000e+00,6.907755e+00,7.190850e-01,0.000000e+00",5.18394e+25,16800.0,51.4812,51.4812,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,175,129,1.05926e-47,8.24352e-52,230000000000.0,4.96023e-47,2.07187e-46,3.85265e-06,4.96023e-47,2.53556e-48,6.30899e-49,-9.28868e-50,5.26764,-0.187263
63uy6q8w4x.h5,-0.6924771563530263,171.85125331408668,487974.75030243566,426741876887.2754,0.2164695891603364,5705054363.041697,-1.163275348367341,-0.6963050729020659,0.23877237528833062,1.0,1.72144,300.0,"0.000000e+00,6.907755e+00,9.547292e-01,0.000000e+00",5.18394e+25,16800.0,47.7202,47.7202,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,125,153,0.000719061,1.00102e-05,230000000000.0,0.602326,0.638583,4.67831e+40,0.602326,0.00134439,-0.000337574,-0.00612951,0.230129,-1.01764
x9s2gd6wzj.h5,-0.8845593691295961,117.50725455710523,79783.75106328544,826354416021.8864,0.5336284566568258,6404279085.173653,-1.053880219044501,-0.7837524842296544,0.3580176970172221,-1.0,1.46643,300.0,"0.000000e+00,6.907755e+00,6.528181e-01,0.000000e+00",5.18394e+25,16800.0,42.51,42.51,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,183,162,0.00213092,1.02073e-05,230000000000.0,0.614185,0.621688,4.77042e+40,0.614185,0.0888635,-0.053323,-0.000212009,16.8735,-0.0345187
rogzvtyd53.h5,-0.7130589915873317,98.69242863279909,122410.42412821007,709825244250.3497,0.496361941677151,5567702057.441973,-1.1321897493794413,-0.867937828886369,0.7145388110038552,-1.0,1.7011,300.0,"0.000000e+00,6.907755e+00,5.482913e-01,0.000000e+00",5.18394e+25,16800.0,48.8974,48.8974,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,182,152,0.00331584,9.47222e-06,230000000000.0,0.569955,0.59747,4.42688e+40,0.569955,0.147776,-0.0304698,0.00202741,26.473,0.355714
vmeiwt7s98.h5,-0.22790728191233045,161.97511608062948,560247.9405315046,406936830966.82434,0.35191970496039493,5189870491.294818,-1.0501759963412363,-0.7954792657415003,0.07074004618217644,1.0,1.97368,300.0,"0.000000e+00,6.907755e+00,8.998618e-01,0.000000e+00",5.18394e+25,16800.0,52.4572,52.4572,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,184,139,0.000715322,9.20218e-06,230000000000.0,0.553707,0.607434,4.30068e+40,0.553707,0.0108271,-0.00187106,-0.00660464,1.98438,-1.1928
84op3t0uik.h5,0.3344855693133728,89.37258425967482,278325.7662146169,421965595118.0891,0.41880441704508864,7028889407.219662,-1.0345735396066311,-0.7799174617992565,0.3440872376794072,-1.0,1.9424,300.0,"0.000000e+00,6.907755e+00,4.965144e-01,0.000000e+00",5.18394e+25,16800.0,38.7325,38.7325,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,207,152,0.000975447,1.00146e-05,230000000000.0,0.602589,0.631049,4.68035e+40,0.602589,0.103103,-0.0427404,0.0138239,18.5219,2.29408
0t2xdnvd8r.h5,-0.4719372129235653,60.39594837202861,811904.393129825,291668021236.2335,0.5176165665905906,5614540541.569455,-1.1242269848498447,-0.9746947252739976,0.7095954181327717,-1.0,1.88163,300.0,"0.000000e+00,6.907755e+00,3.355330e-01,0.000000e+00",5.18394e+25,16800.0,48.4895,48.4895,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,152,0.00114108,9.09967e-06,230000000000.0,0.547538,0.603712,4.25277e+40,0.547538,-0.0268905,-0.0325588,0.0105933,7.71227,1.93472
k8n424ir7o.h5,-0.6929632226745349,167.99699031365063,455664.25370223983,317299694722.71,0.40656653997149217,6283722909.3727455,-1.0501387185465676,-0.7544428166270717,0.3672453967961904,-1.0,1.72097,300.0,"0.000000e+00,6.907755e+00,9.333166e-01,0.000000e+00",5.18394e+25,16800.0,43.3256,43.3256,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,193,170,0.000672584,9.65779e-06,230000000000.0,0.581121,0.633149,4.51361e+40,0.581121,0.00283829,-0.0166597,-0.0425819,2.90813,-7.32754
zqzr5ueily.h5,-0.04479822310215442,63.501348752030964,77982.01858915549,930822843219.316,0.2438055381559909,7397827567.061473,-1.1268823329682711,-0.697174921127465,0.9543914954872166,1.0,1.999,300.0,"0.000000e+00,6.907755e+00,3.527853e-01,0.000000e+00",5.18394e+25,16800.0,36.8008,36.8008,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,114,154,0.00193145,1.14259e-05,230000000000.0,0.687508,0.696724,5.33993e+40,0.687508,0.0410045,-0.0978456,-0.00143823,15.4311,-0.209195
xm923oje5k.h5,0.9561115103347426,96.92838022356422,528793.6105971672,226703755415.13702,0.27670300827951666,7038375066.75708,-1.025680469701562,-0.6229341836437953,0.7088621090817186,-1.0,1.293,300.0,"0.000000e+00,6.907755e+00,5.384910e-01,0.000000e+00",5.18394e+25,16800.0,38.6803,38.6803,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,216,152,0.00108849,9.6689e-06,230000000000.0,0.58179,0.611924,4.5188e+40,0.58179,-0.012972,-0.0102005,0.0498449,2.83646,8.56751
6mef11bl8a.h5,0.44048310771875476,6.30258480360958,100114.85013370529,959156946601.2759,0.3540958213734172,7778141518.075821,-1.051877585020293,-0.8603960060872864,0.42965734443659154,-1.0,1.89776,300.0,"0.000000e+00,6.907755e+00,3.501436e-02,0.000000e+00",5.18394e+25,16800.0,35.0014,35.0014,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,184,200,0.000419164,9.8843e-06,230000000000.0,0.594751,0.598448,4.61947e+40,0.594751,0.000731583,0.000135111,-0.00175582,0.125087,-0.29522
0kyg94psik.h5,0.16265736045450696,173.28301015427823,135266.59694234142,881117001173.5154,0.3693286604290207,5843518186.738315,-1.1126376743059212,-0.8103207387304622,0.43289309033649603,1.0,1.98668,300.0,"0.000000e+00,6.907755e+00,9.626834e-01,0.000000e+00",5.18394e+25,16800.0,46.5894,46.5894,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,134,184,0.00060471,7.43643e-06,230000000000.0,0.447459,0.451932,3.47545e+40,0.447459,0.00124271,0.000502112,-0.00112371,0.299539,-0.251131
rhxo0lzg10.h5,0.5559332840485824,46.62654002631524,167543.2754482987,905244938684.2489,0.16099603115778963,5385246825.151172,-1.062196531905816,-0.8861780041896881,0.9146163053745643,1.0,1.83123,300.0,"0.000000e+00,6.907755e+00,2.590363e-01,0.000000e+00",5.18394e+25,16800.0,50.5541,50.5541,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,133,154,0.0019578,8.40705e-06,230000000000.0,0.505863,0.522712,3.92907e+40,0.505863,-0.0201129,-0.0480059,-0.00284467,10.2892,-0.56234
95bt5b5zhy.h5,0.947519021847713,119.38570021646416,756412.8435622064,267885316769.2474,0.35237520256319577,5615382609.8278055,-1.0695602917411802,-0.9271557246256599,0.486179558447113,1.0,1.3197,300.0,"0.000000e+00,6.907755e+00,6.632539e-01,0.000000e+00",5.18394e+25,16800.0,48.4822,48.4822,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,138,171,0.00128347,9.17138e-06,230000000000.0,0.551853,0.595013,4.28629e+40,0.551853,0.0487114,-0.0446232,0.0250951,11.9707,4.54741
ilsqs1p1or.h5,0.12830788670258197,149.82461003197702,233976.94250152135,819290008155.024,0.40895605222209863,5959142659.770409,-1.1924383698995278,-0.9631339118888504,0.7509429304930981,1.0,1.99173,300.0,"0.000000e+00,6.907755e+00,8.323589e-01,0.000000e+00",5.18394e+25,16800.0,45.6855,45.6855,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,126,148,0.00139008,9.8396e-06,230000000000.0,0.592061,0.616453,4.59858e+40,0.592061,-0.0167962,0.0198637,0.003019,4.39364,0.509914
vccm8w0awz.h5,0.30338094034291085,95.50852024424174,258624.8242244328,335321879669.9665,0.16804536668683054,6822109501.387808,-1.1718036661076296,-0.6334820855287397,0.8824009990761599,1.0,1.95287,300.0,"0.000000e+00,6.907755e+00,5.306029e-01,0.000000e+00",5.18394e+25,16800.0,39.9064,39.9064,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,123,159,0.00252116,9.2394e-06,230000000000.0,0.555946,0.600962,4.31807e+40,0.555946,0.0672203,0.0383447,0.0234709,13.92,4.2218
ejr3m4zri5.h5,-0.11937606280239421,27.107227538538226,5075423.114618057,97105718673.36552,0.5916816148867913,6923660019.757097,-1.0791560045957067,-0.7323248700616762,0.08731655346063083,-1.0,1.99285,300.0,"0.000000e+00,6.907755e+00,1.505957e-01,0.000000e+00",5.18394e+25,16800.0,39.3211,39.3211,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,184,122,0.00037699,9.67422e-06,230000000000.0,0.58211,0.599585,4.52129e+40,0.58211,0.0109818,0.00169234,0.0131267,1.90882,2.25502
ska92tqxxf.h5,0.28672903291890584,48.1147436009935,389694.71684421017,563707216794.774,0.2415239407262839,5863872309.253506,-1.1338217821810064,-0.8758175347796451,0.647581433944682,-1.0,1.95801,300.0,"0.000000e+00,6.907755e+00,2.673041e-01,0.000000e+00",5.18394e+25,16800.0,46.4277,46.4277,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,194,143,0.00139948,9.91821e-06,230000000000.0,0.596791,0.63115,4.63532e+40,0.596791,0.00272392,0.0081901,0.0142202,1.44627,2.38278
