filename,a,thetacam,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,rotcam,xoff,yoff,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
zjn6vpqju8.h5,-0.37115624123947644,92.11552525938691,424644.151358452,523061183705.95496,0.7645686524544991,2445105416.7026243,-1.0751324737375418,-0.5596836204804341,0.5547787543392804,1.0,174.01124405952208,-26.15899667809508,8.466919795764554,1.92857,300.0,"0.000000e+00,6.907755e+00,5.117529e-01,0.000000e+00",5.18394e+25,16800.0,111.343,111.343,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,202,147,0.00246234,9.15715e-06,230000000000.0,0.550997,0.58971,4.27964e+40,0.550997,0.222619,0.0476552,0.00473494,41.3182,0.85934
2rn7r45hmy.h5,-0.6480134166099392,132.82022536541558,1451244.8385562452,688668296692.3368,0.5126136002943232,2048495066.2612364,-1.1221579635014476,-0.9496811919780057,0.9033602827252617,1.0,264.4873707214059,8.385519987287346,-16.72725366105719,1.76163,300.0,"0.000000e+00,6.907755e+00,7.378901e-01,0.000000e+00",5.18394e+25,16800.0,132.901,132.901,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,155,162,0.00211506,8.4653e-06,230000000000.0,0.509367,0.5983,3.9563e+40,0.509367,-0.0514709,0.0506561,0.0102627,14.1778,2.01478
qto23hwqin.h5,0.9735600414944405,167.49524825504224,291795.3485147875,440250544047.02185,0.36478711824499044,8299561897.524954,-0.9974322015886574,-0.91493941165309,0.3998383560095863,-1.0,262.8561734471207,6.092482265177395,-14.585951141093204,1.22843,300.0,"0.000000e+00,6.907755e+00,9.305292e-01,0.000000e+00",5.18394e+25,16800.0,32.8025,32.8025,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,155,226,0.000502438,9.40919e-06,230000000000.0,0.566163,0.596677,4.39743e+40,0.566163,-0.00604152,0.00755183,-0.0300465,1.70818,-5.30705
lb2tp8kom5.h5,0.22727070729108712,46.82041201485402,163529.4312599189,818852092142.2556,0.11188327246667157,9149815470.528496,-1.2268450307141943,-0.8028809718623664,0.5043988986814459,1.0,300.77539183084576,14.931216508183198,-20.496607698216984,1.97383,300.0,"0.000000e+00,6.907755e+00,2.601134e-01,0.000000e+00",5.18394e+25,16800.0,29.7543,29.7543,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,110,141,0.000783537,1.01156e-05,230000000000.0,0.608671,0.613458,4.72759e+40,0.608671,0.0251912,0.0405151,-0.00185312,7.8381,-0.304454
oh8g7yidia.h5,-0.23128024903509636,92.78783936466616,86946.26362236803,703666491732.7261,0.6803732777469825,6688456831.179089,-1.2372061632357112,-0.5668428859787994,0.6330167810798083,1.0,67.50266905058326,18.229867762194615,22.638362158673637,1.97289,300.0,"0.000000e+00,6.907755e+00,5.154880e-01,0.000000e+00",5.18394e+25,16800.0,40.7039,40.7039,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,140,181,0.00115029,9.81223e-06,230000000000.0,0.590414,0.596065,4.58579e+40,0.590414,-0.148793,-0.160388,0.00235763,37.055,0.399318
frijkb9417.h5,-0.8407712004366467,28.014572313297357,333361.1298407333,867601401049.8579,0.13496857537692103,4936504558.102049,-1.1742930065464356,-0.7806826683572365,0.23738273121273445,1.0,354.0927915854606,-8.93645415754974,10.57097694636488,1.54139,300.0,"0.000000e+00,6.907755e+00,1.556365e-01,0.000000e+00",5.18394e+25,16800.0,55.1496,55.1496,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,191,156,0.000939469,9.72971e-06,230000000000.0,0.585448,0.598852,4.54722e+40,0.585448,0.0219499,0.00587816,-0.00124374,3.88135,-0.212442
rgl8nwxume.h5,0.4615385724922223,101.87728663833988,134168.89863554126,529275280516.0868,0.27681887503757446,6799408042.171205,-1.021199748535417,-0.6569749701677712,0.4053654878009558,1.0,127.49970483493352,-2.884223098859202,-15.347649098796929,1.88712,300.0,"0.000000e+00,6.907755e+00,5.659849e-01,0.000000e+00",5.18394e+25,16800.0,40.0397,40.0397,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,187,198,0.00141752,9.47568e-06,230000000000.0,0.570163,0.586422,4.4285e+40,0.570163,-0.0807107,0.134066,0.00492856,27.4459,0.864412
sqyrv09vi4.h5,0.5907017324119643,18.12728579700446,309783.1348283927,630053963101.3247,0.16023437537823346,9180623427.003868,-1.1500145989685622,-1.100719611508741,0.672851111642807,1.0,334.4992670413031,-0.013331611767355867,-30.35785973093902,1.80689,300.0,"0.000000e+00,6.907755e+00,1.007071e-01,0.000000e+00",5.18394e+25,16800.0,29.6544,29.6544,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,109,184,0.000776911,9.91754e-06,230000000000.0,0.596751,0.619663,4.63501e+40,0.596751,0.00212832,-0.0220899,-0.00943508,3.71884,-1.58108
kiw2llvlbo.h5,-0.8385324430911858,109.59806377461241,221953.0986350576,879412096992.4884,0.2040249244433232,7874280209.167732,-1.33032199538851,-0.905429900190482,0.482796775955294,1.0,182.91688585092464,-15.464869403933996,-19.7296934068194,1.54485,300.0,"0.000000e+00,6.907755e+00,6.088781e-01,0.000000e+00",5.18394e+25,16800.0,34.5741,34.5741,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,236,183,0.000920856,9.6422e-06,230000000000.0,0.580183,0.587242,4.50633e+40,0.580183,0.111188,0.009756,-0.000652564,19.238,-0.112476
r2sawx1gkl.h5,-0.12040960863027972,17.571605204709495,222526.2237862171,604014793895.1971,0.4954421332698099,6891466989.87696,-1.1945616746883443,-0.8359939781504573,0.8634459009839677,-1.0,283.09754729896275,-4.827087026374052,-27.983231160502562,1.99272,300.0,"0.000000e+00,6.907755e+00,9.762003e-02,0.000000e+00",5.18394e+25,16800.0,39.5048,39.5048,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,173,228,0.000719561,9.73835e-06,230000000000.0,0.585969,0.603402,4.55126e+40,0.585969,0.0109221,-0.0164647,-0.00248264,3.37185,-0.423682
gn0qe93le0.h5,-0.6507033786146841,73.32380566172658,166206.5458329994,881058251403.6013,0.14368520379202004,8280318305.493003,-0.9273800721476179,-1.046638984008359,0.0654204712919848,-1.0,17.0555177734945,4.365795886615409,3.2122049256169447,1.75933,300.0,"0.000000e+00,6.907755e+00,4.073545e-01,0.000000e+00",5.18394e+25,16800.0,32.8787,32.8787,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,191,149,0.000991411,9.67399e-06,230000000000.0,0.582096,0.593083,4.52118e+40,0.582096,0.0824471,-0.0166093,0.00271368,14.4484,0.466192
oyqnloidc7.h5,0.5567902524767132,111.18643597667534,258223.6394252145,358882344076.9575,0.44971222540576306,6503311305.971169,-1.089207542259423,-0.6416273230741157,0.6912082561534993,-1.0,283.53420433390386,20.443607831233635,25.444170256623366,1.83065,300.0,"0.000000e+00,6.907755e+00,6.177024e-01,0.000000e+00",5.18394e+25,16800.0,41.8627,41.8627,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,149,180,0.001443,9.63874e-06,230000000000.0,0.579975,0.605027,4.50471e+40,0.579975,-0.0680527,0.130113,0.00580582,25.3175,1.00105
cu5erptf4w.h5,-0.3091445265906937,94.25751060511868,1574450.9425499518,153132378516.751,0.7739542342259728,7139395124.573603,-0.8122762063210963,-0.8756377938240949,0.26929235760973613,1.0,51.25491691342123,8.829581517253686,2.8244055771695287,1.95102,300.0,"0.000000e+00,6.907755e+00,5.236528e-01,0.000000e+00",5.18394e+25,16800.0,38.1329,38.1329,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,107,144,0.000416275,9.68577e-06,230000000000.0,0.582805,0.595668,4.52669e+40,0.582805,0.000181609,-1.56668e-05,0.0196358,0.031277,3.36919
gl059r2pl7.h5,-0.07860449235741118,148.43062151187186,127387.67748772773,514515939208.765,0.6422422645682866,6167462202.791014,-0.8395814929719579,-0.7488578745772881,0.8235839989251122,1.0,324.65359804520546,-24.63924978441832,-24.852569378224885,1.99691,300.0,"0.000000e+00,6.907755e+00,8.246146e-01,0.000000e+00",5.18394e+25,16800.0,44.1423,44.1423,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,161,154,0.000988046,9.65248e-06,230000000000.0,0.580802,0.60193,4.51113e+40,0.580802,-0.0203517,-0.023632,0.00634953,5.36974,1.09324
swlejyrnt1.h5,0.7010294139489746,167.04916122081934,5608239.191677872,74980164567.12997,0.44227141873715814,9782947392.924437,-1.078441432387598,-0.6569403348522811,0.8037937473330957,-1.0,327.6616771370299,-26.7206257097083,13.534316524706668,1.71313,300.0,"0.000000e+00,6.907755e+00,9.280509e-01,0.000000e+00",5.18394e+25,16800.0,27.8286,27.8286,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,238,183,0.000294206,1.04513e-05,230000000000.0,0.628867,0.633183,4.88445e+40,0.628867,-0.000389752,1.52027e-05,-0.0229436,0.062024,-3.6484
3rki27pfl8.h5,0.6773642036156924,133.19516447825364,246161.1503310687,601458712285.5372,0.5510907438805007,4415627392.344454,-0.875656822318966,-0.916167674876113,0.3569493469426316,1.0,99.48405684571088,-7.252098085057575,6.1898970259930195,1.73565,300.0,"0.000000e+00,6.907755e+00,7.399731e-01,0.000000e+00",5.18394e+25,16800.0,61.6551,61.6551,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,167,175,0.00177666,9.17323e-06,230000000000.0,0.551965,0.593822,4.28715e+40,0.551965,-0.0151272,0.0218493,0.0225273,4.81461,4.0813
5y3ob9uf4a.h5,-0.48476112598134247,18.399101189710866,3431322.2806792646,134960469342.83849,0.7084100265047069,7905445165.852977,-0.9740094356107709,-0.9668881514807839,0.17963639645159135,1.0,163.72278165878325,-4.858084002670452,-26.476882612414933,1.87465,300.0,"0.000000e+00,6.907755e+00,1.022172e-01,0.000000e+00",5.18394e+25,16800.0,34.4378,34.4378,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,139,228,0.000350553,9.68669e-06,230000000000.0,0.58286,0.599174,4.52712e+40,0.58286,-0.000555792,-0.00095611,-0.0148156,0.18974,-2.54188
svo1hoabe9.h5,-0.08390789756003225,108.8068185792788,396369.86511997733,566898560299.7935,0.7916793048643375,3455247447.128251,-0.881758939822817,-0.9191327456154553,0.45903120044090906,-1.0,307.5175689531577,-17.512356963902782,-30.411866641734584,1.99647,300.0,"0.000000e+00,6.907755e+00,6.044823e-01,0.000000e+00",5.18394e+25,16800.0,78.7921,78.7921,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,193,203,0.00176111,9.05021e-06,230000000000.0,0.544562,0.604632,4.22965e+40,0.544562,0.0553091,0.0376795,-0.00394925,12.2895,-0.725216
ch4c2ew329.h5,0.768717597156058,156.16252439231826,238300.95376540817,444786734830.2728,0.31553592777007566,7881673271.977358,-1.3438090867802441,-0.5602391948334432,0.2946581935760645,-1.0,113.23829516771048,-3.998529340657626,31.180998202413072,1.63959,300.0,"0.000000e+00,6.907755e+00,8.675696e-01,0.000000e+00",5.18394e+25,16800.0,34.5417,34.5417,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,122,148,0.00049829,1.02752e-05,230000000000.0,0.618272,0.628639,4.80216e+40,0.618272,-0.0117541,0.0147336,-0.00225408,3.04845,-0.364577
dvty6qjme8.h5,-0.8762084833441512,108.49215747695033,1716159.15728438,582482927041.301,0.4358197598552732,2433887393.6647315,-1.0861955286738976,-1.0428737965535821,0.28846582260699116,-1.0,33.78946828919452,-20.118612536908238,20.235403701136192,1.48193,300.0,"0.000000e+00,6.907755e+00,6.027342e-01,0.000000e+00",5.18394e+25,16800.0,111.857,111.857,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,192,143,0.0017335,8.91828e-06,230000000000.0,0.536624,0.593436,4.168e+40,0.536624,-0.00689422,-0.00770048,-0.0257714,1.92607,-4.80251
23eqiampxy.h5,0.21137238661333102,142.23287676443996,509799.70270608104,221451638831.29468,0.4604076200275595,9358853906.21967,-0.9588849869126317,-0.7181668767800796,0.06323843486910852,1.0,238.75433869982373,-29.441885284346654,17.977567586986268,1.97741,300.0,"0.000000e+00,6.907755e+00,7.901826e-01,0.000000e+00",5.18394e+25,16800.0,29.0897,29.0897,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,190,87,0.000535838,1.07499e-05,230000000000.0,0.646835,0.669447,5.02402e+40,0.646835,-0.0531083,-0.0787806,0.0145407,14.6884,2.24798
p3weznk69u.h5,0.28482943990231924,54.12106007924825,61912.57123356173,710125313469.6527,0.3846549441557694,8346951843.872485,-0.8016257011985698,-0.8235438075207284,0.9211156741911424,-1.0,31.625567035369166,1.5245505167328446,-4.491438405125685,1.95858,300.0,"0.000000e+00,6.907755e+00,3.006726e-01,0.000000e+00",5.18394e+25,16800.0,32.6162,32.6162,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,205,135,0.00131507,9.75304e-06,230000000000.0,0.586853,0.597437,4.55813e+40,0.586853,0.0422958,0.0696566,0.00820136,13.8863,1.39752
wwu5j2o1os.h5,0.4704579779454867,165.85824826705095,96026.88446977887,924046624919.18,0.7967868268262011,5648164344.30439,-1.2372936547713982,-0.602950403111677,0.8701326337762681,-1.0,292.70901682675594,7.410969935985094,9.86566158890384,1.88242,300.0,"0.000000e+00,6.907755e+00,9.214347e-01,0.000000e+00",5.18394e+25,16800.0,48.2008,48.2008,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,150,185,0.000504712,1.00165e-05,230000000000.0,0.602708,0.605849,4.68128e+40,0.602708,0.00725392,0.00294303,-0.00219821,1.29884,-0.364723
ai4ij8vzmr.h5,-0.8908857417517889,121.2951058114225,70514.170386335,927264406750.7593,0.6913112248985978,6673304266.630336,-1.220561868620604,-0.6502331470905385,0.12441921156249192,-1.0,304.3992662742233,12.807542445010789,-17.861784631766767,1.45423,300.0,"0.000000e+00,6.907755e+00,6.738617e-01,0.000000e+00",5.18394e+25,16800.0,40.7963,40.7963,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,162,197,0.00125967,9.94253e-06,230000000000.0,0.598254,0.598775,4.64668e+40,0.598254,-0.00792918,0.115448,0.00135157,19.343,0.225919
yx65rfjqsu.h5,-0.3672490349097901,132.47561211637603,266321.512529274,904701480376.146,0.12597106890719612,8023004095.11763,-1.0702660556311554,-1.1165202120367732,0.26459701478977915,-1.0,245.75208533613906,-18.786731558509672,7.6784081229459105,1.93012,300.0,"0.000000e+00,6.907755e+00,7.359756e-01,0.000000e+00",5.18394e+25,16800.0,33.9332,33.9332,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,162,192,0.00115574,9.73331e-06,230000000000.0,0.585665,0.60043,4.54891e+40,0.585665,-0.0514558,-0.00374258,-0.00414929,8.80908,-0.708474
8y0xe0aavn.h5,0.580550015108531,127.72556326946876,58292.97221481901,946481430042.2325,0.4428920300203981,8541134735.3776865,-1.2268310328547858,-0.8081839325512103,0.8519858586287511,1.0,243.14920883928954,3.7755670188437875,-31.478818017622828,1.81422,300.0,"0.000000e+00,6.907755e+00,7.095865e-01,0.000000e+00",5.18394e+25,16800.0,31.8747,31.8747,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,170,152,0.00182582,1.00149e-05,230000000000.0,0.602607,0.60951,4.68049e+40,0.602607,0.0666831,-0.0266767,0.00366005,11.9184,0.607369
rm7p8rqxqh.h5,-0.7833289399880657,98.48097031300742,220247.7622694183,346095727322.83344,0.5525427112266812,6999945406.114403,-0.9628021631843418,-0.678906654465429,0.013612177033601625,-1.0,277.971497666541,16.9787901313843,-27.726443425837736,1.62161,300.0,"0.000000e+00,6.907755e+00,5.471165e-01,0.000000e+00",5.18394e+25,16800.0,38.8926,38.8926,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,165,208,0.000916689,9.64712e-06,230000000000.0,0.580479,0.604293,4.50862e+40,0.580479,-0.136325,0.023869,0.0171784,23.8421,2.95936
uhzyp9jvg7.h5,-0.008057001442557055,105.02744341493016,1625686.8561078303,351463208989.6805,0.690821181118197,4898415824.602372,-1.3905575054265031,-1.0563016146941069,0.6027515410885624,1.0,354.8773794785191,3.954446131471883,6.963310831596601,1.99997,300.0,"0.000000e+00,6.907755e+00,5.834858e-01,0.000000e+00",5.18394e+25,16800.0,55.5784,55.5784,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,127,166,0.00102792,9.13956e-06,230000000000.0,0.549939,0.604714,4.27142e+40,0.549939,-0.0040258,-0.00912488,-0.00211861,1.81356,-0.385245
d5r1ska0tz.h5,0.37872983648056713,22.795555972028875,432828.1851276374,611840264531.0343,0.35105913382475185,7254208315.053242,-1.2005133102978092,-1.0591459082788826,0.264562288715284,-1.0,122.50464962554494,-22.445866567877438,5.799410184588879,1.92551,300.0,"0.000000e+00,6.907755e+00,1.266420e-01,0.000000e+00",5.18394e+25,16800.0,37.5294,37.5294,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,186,108,0.000652724,9.46035e-06,230000000000.0,0.569241,0.602594,4.42134e+40,0.569241,0.00336263,0.00727456,-0.00595793,1.40787,-1.04664
s4xekcuh4o.h5,0.7030868448439753,165.05115261106653,1045040.9170302753,211351178232.43726,0.3531514316402148,7559275858.770518,-1.3437959888837916,-0.6216116777177895,0.6110417111926573,-1.0,138.98283156873703,31.05191963179123,15.24990677254916,1.7111,300.0,"0.000000e+00,6.907755e+00,9.169508e-01,0.000000e+00",5.18394e+25,16800.0,36.0148,36.0148,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,91,114,0.000579976,1.0201e-05,230000000000.0,0.613809,0.634733,4.7675e+40,0.613809,-0.00521075,-0.0296096,-0.124646,4.89804,-20.307
px8unfxphs.h5,0.3661181810545395,25.566519415452994,367263.6359998215,291987237207.79974,0.7640652562693981,8018632342.995466,-1.084739446512049,-0.7200103141769971,0.995910738072204,-1.0,208.8720763236092,-15.641846216420227,14.392051271755278,1.93057,300.0,"0.000000e+00,6.907755e+00,1.420362e-01,0.000000e+00",5.18394e+25,16800.0,33.9517,33.9517,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,129,168,0.000738626,9.53922e-06,230000000000.0,0.573986,0.603931,4.4582e+40,0.573986,-0.032765,0.0778329,-0.0710945,14.7126,-12.3861
b53of07wdj.h5,0.7856282164698865,73.08789326977063,330068.1682217935,544479410414.6795,0.5137818817871097,5308334002.987889,-1.0278404396419152,-0.9756662542421171,0.14035158934055159,1.0,235.13680978839412,6.9787811412715115,-6.960751594274534,1.6187,300.0,"0.000000e+00,6.907755e+00,4.060439e-01,0.000000e+00",5.18394e+25,16800.0,51.2866,51.2866,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,155,144,0.0015782,9.22249e-06,230000000000.0,0.554928,0.597549,4.31017e+40,0.554928,-0.0612742,-0.101452,0.0123428,21.3577,2.22422
nbir6ctuxw.h5,0.9296346831559406,154.05254268348284,123313.70635898256,698924303176.1051,0.5195395258249632,8419931255.3356085,-1.1573844339737942,-0.8109755637458264,0.47142547380510247,-1.0,315.0782752498513,-16.865728022798898,-15.228753072499153,1.36848,300.0,"0.000000e+00,6.907755e+00,8.558475e-01,0.000000e+00",5.18394e+25,16800.0,32.3335,32.3335,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,215,217,0.000494133,9.91679e-06,230000000000.0,0.596705,0.604171,4.63466e+40,0.596705,0.00777695,0.0157164,-0.00319963,2.93868,-0.536216
w332g71r75.h5,0.29833281633441544,38.443254045295916,97549.22810225372,543866195577.5958,0.72294164759811,6736283009.974251,-0.8345350227425945,-0.7403285288618053,0.9356709915705205,-1.0,258.16321283324083,26.42341376418718,-29.45063109402006,1.95446,300.0,"0.000000e+00,6.907755e+00,2.135736e-01,0.000000e+00",5.18394e+25,16800.0,40.4149,40.4149,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,140,232,0.00129926,1.01599e-05,230000000000.0,0.611331,0.630201,4.74825e+40,0.611331,0.06,-0.00542162,0.0103357,9.85464,1.69068
m9xqvao497.h5,0.26679124648551644,95.49416874110129,4948217.095069092,198668012247.7614,0.372741873301775,2771598650.0806613,-1.0075789488250222,-0.7269134320355115,0.22087548912250754,1.0,96.39975695656335,-30.28785171794872,-29.207832383758365,1.96375,300.0,"0.000000e+00,6.907755e+00,5.305232e-01,0.000000e+00",5.18394e+25,16800.0,98.2271,98.2271,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,206,201,0.000865954,9.71409e-06,230000000000.0,0.584509,0.5987,4.53992e+40,0.584509,-0.000491828,-0.000341179,-0.00744247,0.102407,-1.27329
g47f6kr5pu.h5,-0.24813938375921363,98.4545975705726,724449.4898481434,235110643727.30203,0.4902763741512214,9082999010.125717,-0.8671826922745902,-0.9781151247630472,0.18131427368253394,-1.0,239.5067211864864,-26.860211292847545,-4.199073621589754,1.96872,300.0,"0.000000e+00,6.907755e+00,5.469700e-01,0.000000e+00",5.18394e+25,16800.0,29.9732,29.9732,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,135,172,0.000540144,9.74331e-06,230000000000.0,0.586267,0.603745,4.55358e+40,0.586267,-0.000384598,-0.000226088,0.0329614,0.0760967,5.62226
r6regzuhpu.h5,-0.30634372512803343,13.293348384130889,191414.12162559424,368042621091.2196,0.3905011717876191,9797016405.678204,-0.860230222437854,-0.7855724304953223,0.45917904994805003,1.0,292.46935297054637,-22.99523479414951,14.610116943278648,1.95192,300.0,"0.000000e+00,6.907755e+00,7.385194e-02,0.000000e+00",5.18394e+25,16800.0,27.7887,27.7887,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,171,85,0.000456415,9.71426e-06,230000000000.0,0.584519,0.600414,4.54e+40,0.584519,0.0102623,0.0109679,-0.0212233,2.56969,-3.6309
1co86n5iig.h5,0.6627806925228354,148.857051620912,111921.75903144694,857692448523.138,0.3753962089604109,5715452692.145229,-1.179608378106692,-0.5705354131141832,0.019732551260898235,1.0,309.92575469178513,-19.739553110877637,17.90689465073615,1.74881,300.0,"0.000000e+00,6.907755e+00,8.269836e-01,0.000000e+00",5.18394e+25,16800.0,47.6333,47.6333,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,167,115,0.000782708,9.77268e-06,230000000000.0,0.588034,0.5902,4.56731e+40,0.588034,-0.0118231,0.0300793,0.000579113,5.49619,0.0984829
qnvyhg76xq.h5,0.9770394700893466,127.52328123174769,362806.08640813135,652746238271.1134,0.5191735826282731,3810050063.246253,-1.036925289422352,-0.8723630603729589,0.231655793115369,-1.0,316.86847836472197,15.028872934600173,-11.026006810373993,1.21306,300.0,"0.000000e+00,6.907755e+00,7.084627e-01,0.000000e+00",5.18394e+25,16800.0,71.4547,71.4547,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,137,158,0.00155372,9.17234e-06,230000000000.0,0.551911,0.589555,4.28674e+40,0.551911,0.0284128,0.11139,-0.00212099,20.8289,-0.384299
x2m7xnhlas.h5,-0.7198562189628519,43.818847109298815,347659.0783989386,367281189415.89075,0.4572621542291191,7568417063.371447,-1.3430175160873026,-0.8545728635572365,0.6421189785790696,-1.0,39.72352595488549,30.743221917438902,-26.438751514630226,1.69412,300.0,"0.000000e+00,6.907755e+00,2.434380e-01,0.000000e+00",5.18394e+25,16800.0,35.9713,35.9713,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,157,165,0.00138108,9.30973e-06,230000000000.0,0.560178,0.608729,4.35094e+40,0.560178,-0.0168355,0.0242658,0.0345368,5.27227,6.16532
slfp57n5hx.h5,-0.7979329195101152,136.22535407529227,105327.99566473755,606553538752.1641,0.7254414284420452,7003686816.600349,-1.0784882120025419,-0.7626255861879021,0.3549230387647586,-1.0,82.25321417831141,24.839523827482637,-12.72949299805915,1.60275,300.0,"0.000000e+00,6.907755e+00,7.568075e-01,0.000000e+00",5.18394e+25,16800.0,38.8718,38.8718,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,142,142,0.0013751,9.79638e-06,230000000000.0,0.58946,0.603633,4.57838e+40,0.58946,-0.0414536,0.0327099,-0.00499002,8.95816,-0.846542
yjcyrp54xm.h5,-0.358349054236466,91.69688047424155,431574.0468891661,564556295705.4442,0.41801785045688755,8420523169.689973,-1.2634719984056864,-1.094600554208247,0.05713896156076037,1.0,298.0269858825895,5.364387848785547,16.637663176354238,1.93359,300.0,"0.000000e+00,6.907755e+00,5.094271e-01,0.000000e+00",5.18394e+25,16800.0,32.3313,32.3313,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,179,179,0.000678609,9.54176e-06,230000000000.0,0.574139,0.604588,4.45938e+40,0.574139,-0.0206697,0.0618431,-0.011034,11.3571,-1.92183
vw1jvd8k0m.h5,-0.1961303605354744,105.04982210656725,29175.151929404226,847487425428.6698,0.5303102010237931,8737952627.742949,-0.8088956253360918,-0.7738662157127816,0.9011691145368822,-1.0,324.8002306773226,19.130123751118795,29.798236509692913,1.98058,300.0,"0.000000e+00,6.907755e+00,5.836101e-01,0.000000e+00",5.18394e+25,16800.0,31.1567,31.1567,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,180,159,0.00194233,9.88314e-06,230000000000.0,0.594681,0.599693,4.61893e+40,0.594681,0.110961,0.114573,0.00142979,26.8205,0.240431
k8rm9kw2mt.h5,0.6041830589228265,163.51011470902534,1445377.7821853475,217287147128.25485,0.24824778430105107,4737188642.552744,-1.3232826100414055,-0.6255560833617834,0.7174157675655385,1.0,258.44226290373444,-17.560343812760223,26.948331688683083,1.79685,300.0,"0.000000e+00,6.907755e+00,9.083895e-01,0.000000e+00",5.18394e+25,16800.0,57.47,57.47,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,195,113,0.00080516,8.96515e-06,230000000000.0,0.539444,0.599022,4.1899e+40,0.539444,0.00896485,0.0217346,-0.0891458,4.35836,-16.5255
y20tp2qvqr.h5,-0.26383656079332296,8.65530962678695,2320455.2875112914,229818089059.08688,0.6864349387913128,5330556522.928277,-1.3162035976158353,-0.9457573061979712,0.642922462109979,-1.0,321.77290807909475,-8.96024972723584,-3.8364065408611907,1.96457,300.0,"0.000000e+00,6.907755e+00,4.808505e-02,0.000000e+00",5.18394e+25,16800.0,51.0727,51.0727,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,197,179,0.000589913,9.81262e-06,230000000000.0,0.590437,0.600176,4.58597e+40,0.590437,0.00105373,-0.00362041,-0.09062,0.638619,-15.3479
j9usrgcjay.h5,0.3214211345047504,43.49363328333659,227045.92696887132,952724007859.1298,0.2855679012693501,4689205865.599108,-0.8644840676077482,-1.023851301323571,0.46795614675258235,-1.0,39.766955663640104,27.823439773848342,-11.835999283001144,1.94694,300.0,"0.000000e+00,6.907755e+00,2.416313e-01,0.000000e+00",5.18394e+25,16800.0,58.058,58.058,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,159,157,0.00140936,9.52076e-06,230000000000.0,0.572876,0.598665,4.44957e+40,0.572876,0.00953437,-0.0300193,0.00561545,5.49805,0.980221
